date,station_id,station_name,ground_no2_mean,valid_readings,total_readings,coverage_percent
2025-06-07,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",8.192307692307692,91,96,94.79166666666666
2025-06-08,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",7.85,74,96,77.08333333333334
2025-06-09,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",7.954545454545454,88,96,91.66666666666666
2025-06-10,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",7.288636363636363,88,96,91.66666666666666
2025-06-11,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",7.3125,88,96,91.66666666666666
2025-06-12,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",,68,96,70.83333333333334
2025-06-13,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",11.048192771084338,83,96,86.45833333333334
2025-06-14,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",,68,96,70.83333333333334
2025-06-15,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",,71,96,73.95833333333334
2025-06-16,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",5.81685393258427,89,96,92.70833333333334
2025-06-17,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",5.7561797752808985,89,96,92.70833333333334
2025-06-18,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",4.918888888888889,90,96,93.75
2025-06-19,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",5.76625,80,96,83.33333333333334
2025-06-20,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",,60,96,62.5
2025-06-21,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",,70,96,72.91666666666666
2025-06-22,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",5.379310344827586,87,96,90.625
2025-06-23,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",6.086516853932585,89,96,92.70833333333334
2025-06-24,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",,71,96,73.95833333333334
2025-06-25,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",5.031460674157303,89,96,92.70833333333334
2025-06-26,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",7.474074074074074,81,96,84.375
2025-06-27,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",5.151648351648352,91,96,94.79166666666666
2025-06-28,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",6.779518072289157,83,96,86.45833333333334
2025-06-29,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",,63,96,65.625
2025-06-30,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",,65,96,67.70833333333334
2025-07-01,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",6.438888888888889,90,96,93.75
2025-07-02,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",,54,96,56.25
2025-07-03,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",9.026666666666667,75,96,78.125
2025-07-04,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",8.862637362637363,91,96,94.79166666666666
2025-07-05,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",9.708219178082192,73,96,76.04166666666666
2025-07-06,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",15.155000000000001,80,96,83.33333333333334
2025-07-07,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",13.28354430379747,79,96,82.29166666666666
2025-07-08,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",10.533333333333333,84,96,87.5
2025-07-09,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",9.435227272727273,88,96,91.66666666666666
2025-07-10,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",8.629885057471265,87,96,90.625
2025-07-11,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",7.194186046511627,86,96,89.58333333333334
2025-07-12,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",7.7465753424657535,73,96,76.04166666666666
2025-07-13,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",8.516216216216216,74,96,77.08333333333334
2025-07-14,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",6.780769230769231,78,96,81.25
2025-07-15,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",,71,96,73.95833333333334
2025-07-16,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",9.879310344827585,87,96,90.625
2025-07-17,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",8.790000000000001,90,96,93.75
2025-07-18,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",,54,96,56.25
2025-07-19,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",7.379545454545454,88,96,91.66666666666666
2025-07-20,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",8.218181818181819,88,96,91.66666666666666
2025-07-21,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",,49,96,51.041666666666664
2025-07-22,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",9.403571428571428,84,96,87.5
2025-07-23,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",,64,96,66.66666666666666
2025-07-24,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",,68,96,70.83333333333334
2025-07-25,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",,65,96,67.70833333333334
2025-07-26,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",,71,96,73.95833333333334
2025-07-27,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",,40,96,41.66666666666667
2025-07-28,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",8.866233766233767,77,96,80.20833333333334
2025-07-29,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",6.4584415584415575,77,96,80.20833333333334
2025-07-30,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",5.318888888888889,90,96,93.75
2025-07-31,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",6.585542168674699,83,96,86.45833333333334
2025-08-01,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",7.2444444444444445,90,96,93.75
2025-08-02,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",5.971621621621622,74,96,77.08333333333334
2025-08-03,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",7.7671052631578945,76,96,79.16666666666666
2025-08-04,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",5.317441860465117,86,96,89.58333333333334
2025-08-05,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",8.86043956043956,91,96,94.79166666666666
2025-08-06,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",9.675555555555556,90,96,93.75
2025-08-07,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",9.17159090909091,88,96,91.66666666666666
2025-08-08,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",9.613924050632912,79,96,82.29166666666666
2025-08-09,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",9.8375,80,96,83.33333333333334
2025-08-10,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",7.654545454545454,77,96,80.20833333333334
2025-08-11,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",7.81875,80,96,83.33333333333334
2025-08-12,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",3.791566265060241,83,96,86.45833333333334
2025-08-13,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",5.9375,72,96,75.0
2025-08-14,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",5.634246575342466,73,96,76.04166666666666
2025-08-15,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",5.407692307692308,78,96,81.25
2025-08-16,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",4.925806451612903,93,96,96.875
2025-08-17,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",,70,96,72.91666666666666
2025-08-18,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",4.607792207792208,77,96,80.20833333333334
2025-08-19,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",4.673333333333333,75,96,78.125
2025-08-20,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",3.9,76,96,79.16666666666666
2025-08-21,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",3.9054054054054053,74,96,77.08333333333334
2025-08-22,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",3.5136363636363637,88,96,91.66666666666666
2025-08-23,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",4.198717948717949,78,96,81.25
2025-08-24,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",,55,96,57.291666666666664
2025-08-25,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",3.9877777777777776,90,96,93.75
2025-08-26,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",4.69080459770115,87,96,90.625
2025-08-27,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",4.671910112359551,89,96,92.70833333333334
2025-08-28,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",5.046666666666667,90,96,93.75
2025-08-29,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",3.640449438202247,89,96,92.70833333333334
2025-08-30,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",,71,96,73.95833333333334
2025-08-31,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",,62,96,64.58333333333334
2025-01-01,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",45.174193548387095,93,96,96.875
2025-01-02,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",46.616129032258065,93,96,96.875
2025-01-03,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",50.20537634408603,93,96,96.875
2025-01-04,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",52.751612903225805,93,96,96.875
2025-01-05,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",41.63010752688172,93,96,96.875
2025-01-06,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",40.51397849462366,93,96,96.875
2025-01-07,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",45.06021505376344,93,96,96.875
2025-01-08,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",47.18387096774194,93,96,96.875
2025-01-09,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",45.26129032258065,93,96,96.875
2025-01-10,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",41.2989247311828,93,96,96.875
2025-01-11,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",35.596774193548384,93,96,96.875
2025-01-12,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",34.79032258064516,93,96,96.875
2025-01-13,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",39.494623655913976,93,96,96.875
2025-01-14,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",39.61397849462365,93,96,96.875
2025-01-15,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",37.67204301075269,93,96,96.875
2025-01-16,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",39.01428571428572,91,96,94.79166666666666
2025-01-17,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",43.16774193548387,93,96,96.875
2025-01-18,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",44.00108695652174,92,96,95.83333333333334
2025-01-19,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",47.67173913043479,92,96,95.83333333333334
2025-01-20,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",47.24731182795699,93,96,96.875
2025-01-21,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",44.05652173913043,92,96,95.83333333333334
2025-01-22,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",43.99247311827957,93,96,96.875
2025-01-23,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",36.473626373626374,91,96,94.79166666666666
2025-01-24,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",36.251648351648356,91,96,94.79166666666666
2025-01-25,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",39.12173913043478,92,96,95.83333333333334
2025-01-26,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",42.259139784946235,93,96,96.875
2025-01-27,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",41.199999999999996,93,96,96.875
2025-01-28,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",40.85268817204301,93,96,96.875
2025-01-29,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",37.917391304347824,92,96,95.83333333333334
2025-01-30,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",36.844086021505376,93,96,96.875
2025-01-31,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",36.82065217391305,92,96,95.83333333333334
2025-02-01,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",37.37849462365591,93,96,96.875
2025-02-02,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",36.53010752688172,93,96,96.875
2025-02-03,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",37.046236559139786,93,96,96.875
2025-02-04,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",36.90537634408602,93,96,96.875
2025-02-05,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",38.71182795698925,93,96,96.875
2025-02-06,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",35.418279569892476,93,96,96.875
2025-02-07,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",42.994623655913976,93,96,96.875
2025-02-08,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",43.33870967741935,93,96,96.875
2025-02-09,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",43.31290322580645,93,96,96.875
2025-02-10,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",37.71397849462366,93,96,96.875
2025-02-11,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",38.08279569892473,93,96,96.875
2025-02-12,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",42.345454545454544,88,96,91.66666666666666
2025-02-13,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",,51,96,53.125
2025-02-14,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",50.73225806451613,93,96,96.875
2025-02-15,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",47.809999999999995,90,96,93.75
2025-02-16,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",45.998913043478254,92,96,95.83333333333334
2025-02-17,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",41.39354838709677,93,96,96.875
2025-02-18,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",43.29677419354839,93,96,96.875
2025-02-19,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",43.45434782608696,92,96,95.83333333333334
2025-02-20,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",41.220652173913045,92,96,95.83333333333334
2025-02-21,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",40.92795698924731,93,96,96.875
2025-02-22,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",43.4,92,96,95.83333333333334
2025-02-23,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",43.95652173913044,92,96,95.83333333333334
2025-02-24,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",40.301086956521736,92,96,95.83333333333334
2025-02-25,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",41.118478260869566,92,96,95.83333333333334
2025-02-26,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",43.40430107526882,93,96,96.875
2025-02-27,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",38.69247311827957,93,96,96.875
2025-02-28,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",40.24021739130435,92,96,95.83333333333334
2025-03-01,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",37.84347826086957,92,96,95.83333333333334
2025-03-02,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",,2,96,2.083333333333333
2025-03-03,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",,46,96,47.91666666666667
2025-03-04,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",53.77173913043478,92,96,95.83333333333334
2025-03-05,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",,40,96,41.66666666666667
2025-03-06,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",,0,96,0.0
2025-03-07,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",,46,96,47.91666666666667
2025-03-08,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",45.740659340659334,91,96,94.79166666666666
2025-03-09,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",40.172826086956526,92,96,95.83333333333334
2025-03-10,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",34.766666666666666,93,96,96.875
2025-03-11,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",36.19032258064516,93,96,96.875
2025-03-12,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",40.275,92,96,95.83333333333334
2025-03-13,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",41.806451612903224,93,96,96.875
2025-03-14,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",36.90888888888889,90,96,93.75
2025-03-15,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",,4,96,4.166666666666666
2025-03-16,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",,0,96,0.0
2025-03-17,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",,45,96,46.875
2025-03-18,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",40.29139784946236,93,96,96.875
2025-03-19,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",31.63010752688172,93,96,96.875
2025-03-20,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",28.177419354838708,93,96,96.875
2025-03-21,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",30.608602150537635,93,96,96.875
2025-03-22,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",29.94301075268817,93,96,96.875
2025-03-23,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",31.72826086956522,92,96,95.83333333333334
2025-03-24,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",33.47849462365591,93,96,96.875
2025-03-25,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",,70,96,72.91666666666666
2025-03-26,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",235.54999999999998,92,96,95.83333333333334
2025-03-27,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",50.60322580645162,93,96,96.875
2025-03-28,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",54.534408602150535,93,96,96.875
2025-03-29,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",51.755913978494625,93,96,96.875
2025-03-30,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",41.107317073170734,82,96,85.41666666666666
2025-03-31,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",,49,96,51.041666666666664
2025-04-01,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",38.18888888888889,90,96,93.75
2025-04-02,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",36.41075268817204,93,96,96.875
2025-04-03,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",28.18172043010753,93,96,96.875
2025-04-04,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",28.408602150537636,93,96,96.875
2025-04-05,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",34.148387096774194,93,96,96.875
2025-04-06,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",34.55591397849462,93,96,96.875
2025-04-07,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",34.55913978494624,93,96,96.875
2025-04-08,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",32.0,93,96,96.875
2025-04-09,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",29.431325301204822,83,96,86.45833333333334
2025-04-10,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",33.87741935483871,93,96,96.875
2025-04-11,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",35.04516129032258,93,96,96.875
2025-04-12,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",42.03010752688172,93,96,96.875
2025-04-13,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",49.02043010752688,93,96,96.875
2025-04-14,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",35.205555555555556,90,96,93.75
2025-04-15,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",31.655913978494624,93,96,96.875
2025-04-16,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",26.122826086956525,92,96,95.83333333333334
2025-04-17,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",27.517391304347825,92,96,95.83333333333334
2025-04-18,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",29.381720430107528,93,96,96.875
2025-04-19,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",30.125,92,96,95.83333333333334
2025-04-20,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",29.838709677419356,93,96,96.875
2025-04-21,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",29.057608695652174,92,96,95.83333333333334
2025-04-22,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",,64,96,66.66666666666666
2025-04-23,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",29.866666666666667,93,96,96.875
2025-04-24,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",28.85483870967742,93,96,96.875
2025-04-25,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",28.87849462365591,93,96,96.875
2025-04-26,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",35.66989247311828,93,96,96.875
2025-04-27,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",,38,96,39.58333333333333
2025-04-28,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",,41,96,42.70833333333333
2025-04-29,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",24.10217391304348,92,96,95.83333333333334
2025-04-30,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",26.846739130434784,92,96,95.83333333333334
2025-05-01,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",22.172826086956523,92,96,95.83333333333334
2025-05-02,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",23.773118279569893,93,96,96.875
2025-05-03,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",27.10645161290323,93,96,96.875
2025-05-04,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",29.047826086956523,92,96,95.83333333333334
2025-05-05,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",26.15268817204301,93,96,96.875
2025-05-06,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",30.078494623655917,93,96,96.875
2025-05-07,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",32.640277777777776,72,96,75.0
2025-05-08,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",,51,96,53.125
2025-05-09,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",30.133695652173916,92,96,95.83333333333334
2025-05-10,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",31.343010752688173,93,96,96.875
2025-05-11,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",,64,96,66.66666666666666
2025-05-12,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",,57,96,59.375
2025-05-13,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",24.086021505376344,93,96,96.875
2025-05-14,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",28.36629213483146,89,96,92.70833333333334
2025-05-15,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",22.982608695652175,92,96,95.83333333333334
2025-05-16,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",26.3,93,96,96.875
2025-05-17,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",26.055434782608696,92,96,95.83333333333334
2025-05-18,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",26.117391304347827,92,96,95.83333333333334
2025-05-19,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",24.993548387096777,93,96,96.875
2025-05-20,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",22.75483870967742,93,96,96.875
2025-05-21,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",21.23478260869565,92,96,95.83333333333334
2025-05-22,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",14.711827956989248,93,96,96.875
